user_id,target_exam_date,activity_days_after_exam,score_volatility_std,score_mean,max_score_jump_delta,is_suspicious
c17dfd7c-909f-4798-aa45-1148caa158d0,2025-09-15 00:00:00,34.0,0.19903422444748237,0.661015325670498,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-03-07 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
195bf960-12ca-4119-b407-161edec64d7b,2025-07-30 00:00:00,22.0,0.24637398176124214,0.6915833333333333,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-10-11 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
97e1a644-ae6d-4e3a-844a-a6f82bab289d,2025-10-10 00:00:00,52.0,0.17935932493701148,0.6900000000000001,0.95,True
97e1a644-ae6d-4e3a-844a-a6f82bab289d,2025-05-19 00:00:00,52.0,0.17935932493701148,0.6900000000000001,0.95,True
ee91af48-69e9-48de-8f23-313795032676,2025-10-23 00:00:00,27.0,0.35138298401055457,0.5124038461538462,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-06-19 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
3f004aea-3628-48c0-a466-0760f7bac3ff,2025-11-14 00:00:00,55.0,0.1890270330186205,0.7698275862068965,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-07-29 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
195bf960-12ca-4119-b407-161edec64d7b,2025-07-24 00:00:00,22.0,0.24637398176124214,0.6915833333333333,0.95,True
3f004aea-3628-48c0-a466-0760f7bac3ff,2025-06-13 00:00:00,55.0,0.1890270330186205,0.7698275862068965,0.95,True
0e59c388-d819-4c86-a980-ddc85e138943,2024-12-16 00:00:00,51.0,0.3135007653868819,0.7205813953488373,0.95,True
9383dd6e-3f3f-4934-b1ad-3eb0e4ec4858,2025-05-05 00:00:00,84.0,0.24889170694116633,0.6507344632768362,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-01-27 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
9e147877-6127-4fa3-88cd-2eba26dba89a,2024-10-04 00:00:00,22.0,0.19196938928526835,0.7434343434343433,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-06-20 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-01-19 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
195bf960-12ca-4119-b407-161edec64d7b,2025-08-08 00:00:00,22.0,0.24637398176124214,0.6915833333333333,0.95,True
97e1a644-ae6d-4e3a-844a-a6f82bab289d,2025-12-06 00:00:00,52.0,0.17935932493701148,0.6900000000000001,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-01-19 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
c17dfd7c-909f-4798-aa45-1148caa158d0,2025-09-15 00:00:00,34.0,0.19903422444748237,0.661015325670498,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-06-20 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
1a9c279b-067b-4412-aec7-6550411e9abd,2025-08-18 00:00:00,41.0,0.24305333008044488,0.8220411985018726,0.95,True
ee91af48-69e9-48de-8f23-313795032676,2025-10-23 00:00:00,27.0,0.35138298401055457,0.5124038461538462,0.95,True
195bf960-12ca-4119-b407-161edec64d7b,2025-07-24 00:00:00,22.0,0.24637398176124214,0.6915833333333333,0.95,True
ee91af48-69e9-48de-8f23-313795032676,2025-08-30 00:00:00,27.0,0.35138298401055457,0.5124038461538462,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-07-29 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-06-12 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-05-13 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-07-28 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
1a9c279b-067b-4412-aec7-6550411e9abd,2025-05-27 00:00:00,41.0,0.24305333008044488,0.8220411985018726,0.95,True
1a9c279b-067b-4412-aec7-6550411e9abd,2025-05-27 00:00:00,41.0,0.24305333008044488,0.8220411985018726,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-02-07 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
9383dd6e-3f3f-4934-b1ad-3eb0e4ec4858,2025-05-08 00:00:00,84.0,0.24889170694116633,0.6507344632768362,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-06-19 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-03-30 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
c17dfd7c-909f-4798-aa45-1148caa158d0,2025-12-24 00:00:00,34.0,0.19903422444748237,0.661015325670498,0.95,True
195bf960-12ca-4119-b407-161edec64d7b,2025-08-21 00:00:00,22.0,0.24637398176124214,0.6915833333333333,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-05-13 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-06-19 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
97e1a644-ae6d-4e3a-844a-a6f82bab289d,2025-05-19 00:00:00,52.0,0.17935932493701148,0.6900000000000001,0.95,True
9e147877-6127-4fa3-88cd-2eba26dba89a,2025-10-29 00:00:00,22.0,0.19196938928526835,0.7434343434343433,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-03-14 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
97e1a644-ae6d-4e3a-844a-a6f82bab289d,2025-06-14 00:00:00,52.0,0.17935932493701148,0.6900000000000001,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-03-07 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
c17dfd7c-909f-4798-aa45-1148caa158d0,2025-09-01 00:00:00,34.0,0.19903422444748237,0.661015325670498,0.95,True
c17dfd7c-909f-4798-aa45-1148caa158d0,2025-08-01 00:00:00,34.0,0.19903422444748237,0.661015325670498,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-06-20 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
bf3f9758-b55d-48a0-a62c-2d6681a7f363,2025-06-21 00:00:00,21.0,0.21358202943622678,0.7771969696969697,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-02-07 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
97e1a644-ae6d-4e3a-844a-a6f82bab289d,2025-06-14 00:00:00,52.0,0.17935932493701148,0.6900000000000001,0.95,True
ee91af48-69e9-48de-8f23-313795032676,2025-08-18 00:00:00,27.0,0.35138298401055457,0.5124038461538462,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-05-05 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
195bf960-12ca-4119-b407-161edec64d7b,2025-07-30 00:00:00,22.0,0.24637398176124214,0.6915833333333333,0.95,True
bf3f9758-b55d-48a0-a62c-2d6681a7f363,2025-07-02 00:00:00,21.0,0.21358202943622678,0.7771969696969697,0.95,True
9e147877-6127-4fa3-88cd-2eba26dba89a,2025-10-24 00:00:00,22.0,0.19196938928526835,0.7434343434343433,0.95,True
9383dd6e-3f3f-4934-b1ad-3eb0e4ec4858,2025-07-27 00:00:00,84.0,0.24889170694116633,0.6507344632768362,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-07-15 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
ee91af48-69e9-48de-8f23-313795032676,2025-10-24 00:00:00,27.0,0.35138298401055457,0.5124038461538462,0.95,True
3f004aea-3628-48c0-a466-0760f7bac3ff,2025-11-14 00:00:00,55.0,0.1890270330186205,0.7698275862068965,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-02-02 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-04-05 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
3f004aea-3628-48c0-a466-0760f7bac3ff,2025-06-13 00:00:00,55.0,0.1890270330186205,0.7698275862068965,0.95,True
9e147877-6127-4fa3-88cd-2eba26dba89a,2025-11-04 00:00:00,22.0,0.19196938928526835,0.7434343434343433,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-01-19 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
a965de2b-a49d-429f-b004-be7cfa992dc7,2025-06-24 00:00:00,135.0,0.246602080543014,0.6371714743589744,0.95,True
97e1a644-ae6d-4e3a-844a-a6f82bab289d,2025-05-31 00:00:00,52.0,0.17935932493701148,0.6900000000000001,0.95,True
9e147877-6127-4fa3-88cd-2eba26dba89a,2024-10-04 00:00:00,22.0,0.19196938928526835,0.7434343434343433,0.95,True
97e1a644-ae6d-4e3a-844a-a6f82bab289d,2025-05-19 00:00:00,52.0,0.17935932493701148,0.6900000000000001,0.95,True
195bf960-12ca-4119-b407-161edec64d7b,2025-07-24 00:00:00,22.0,0.24637398176124214,0.6915833333333333,0.95,True
3f004aea-3628-48c0-a466-0760f7bac3ff,2025-06-13 00:00:00,55.0,0.1890270330186205,0.7698275862068965,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-03-30 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
9e147877-6127-4fa3-88cd-2eba26dba89a,2025-09-28 00:00:00,22.0,0.19196938928526835,0.7434343434343433,0.95,True
195bf960-12ca-4119-b407-161edec64d7b,2025-07-30 00:00:00,22.0,0.24637398176124214,0.6915833333333333,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-05-05 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
bf3f9758-b55d-48a0-a62c-2d6681a7f363,2025-11-10 00:00:00,21.0,0.21358202943622678,0.7771969696969697,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2025-03-01 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-06-19 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-02-16 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-07-28 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-07-15 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
9383dd6e-3f3f-4934-b1ad-3eb0e4ec4858,2025-06-05 00:00:00,84.0,0.24889170694116633,0.6507344632768362,0.95,True
9383dd6e-3f3f-4934-b1ad-3eb0e4ec4858,2025-06-05 00:00:00,84.0,0.24889170694116633,0.6507344632768362,0.95,True
9e147877-6127-4fa3-88cd-2eba26dba89a,2024-10-04 00:00:00,22.0,0.19196938928526835,0.7434343434343433,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-05-05 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
bf3f9758-b55d-48a0-a62c-2d6681a7f363,2025-01-31 00:00:00,21.0,0.21358202943622678,0.7771969696969697,0.95,True
3f004aea-3628-48c0-a466-0760f7bac3ff,2025-11-14 00:00:00,55.0,0.1890270330186205,0.7698275862068965,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-05-30 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
9e147877-6127-4fa3-88cd-2eba26dba89a,2025-10-01 00:00:00,22.0,0.19196938928526835,0.7434343434343433,0.95,True
9e147877-6127-4fa3-88cd-2eba26dba89a,2024-10-04 00:00:00,22.0,0.19196938928526835,0.7434343434343433,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-01-30 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
97e1a644-ae6d-4e3a-844a-a6f82bab289d,2025-06-14 00:00:00,52.0,0.17935932493701148,0.6900000000000001,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-02-16 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
97e1a644-ae6d-4e3a-844a-a6f82bab289d,2025-05-31 00:00:00,52.0,0.17935932493701148,0.6900000000000001,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-05-05 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
195bf960-12ca-4119-b407-161edec64d7b,2025-07-30 00:00:00,22.0,0.24637398176124214,0.6915833333333333,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-11-12 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
97e1a644-ae6d-4e3a-844a-a6f82bab289d,2025-08-13 00:00:00,52.0,0.17935932493701148,0.6900000000000001,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-02-02 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
c17dfd7c-909f-4798-aa45-1148caa158d0,2026-05-11 00:00:00,34.0,0.19903422444748237,0.661015325670498,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-05-05 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-07-15 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
9383dd6e-3f3f-4934-b1ad-3eb0e4ec4858,2025-07-14 00:00:00,84.0,0.24889170694116633,0.6507344632768362,0.95,True
195bf960-12ca-4119-b407-161edec64d7b,2025-09-01 00:00:00,22.0,0.24637398176124214,0.6915833333333333,0.95,True
97e1a644-ae6d-4e3a-844a-a6f82bab289d,2025-05-31 00:00:00,52.0,0.17935932493701148,0.6900000000000001,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-01-19 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
97e1a644-ae6d-4e3a-844a-a6f82bab289d,2025-05-19 00:00:00,52.0,0.17935932493701148,0.6900000000000001,0.95,True
195bf960-12ca-4119-b407-161edec64d7b,2025-08-04 00:00:00,22.0,0.24637398176124214,0.6915833333333333,0.95,True
9383dd6e-3f3f-4934-b1ad-3eb0e4ec4858,2025-07-15 00:00:00,84.0,0.24889170694116633,0.6507344632768362,0.95,True
3f004aea-3628-48c0-a466-0760f7bac3ff,2025-06-08 00:00:00,55.0,0.1890270330186205,0.7698275862068965,0.95,True
9383dd6e-3f3f-4934-b1ad-3eb0e4ec4858,2025-06-05 00:00:00,84.0,0.24889170694116633,0.6507344632768362,0.95,True
1a9c279b-067b-4412-aec7-6550411e9abd,2025-05-27 00:00:00,41.0,0.24305333008044488,0.8220411985018726,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-05-13 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-06-19 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-02-23 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
ee91af48-69e9-48de-8f23-313795032676,2025-10-26 00:00:00,27.0,0.35138298401055457,0.5124038461538462,0.95,True
9383dd6e-3f3f-4934-b1ad-3eb0e4ec4858,2025-04-11 00:00:00,84.0,0.24889170694116633,0.6507344632768362,0.95,True
9e147877-6127-4fa3-88cd-2eba26dba89a,2024-10-04 00:00:00,22.0,0.19196938928526835,0.7434343434343433,0.95,True
ee91af48-69e9-48de-8f23-313795032676,2025-10-26 00:00:00,27.0,0.35138298401055457,0.5124038461538462,0.95,True
9383dd6e-3f3f-4934-b1ad-3eb0e4ec4858,2025-05-01 00:00:00,84.0,0.24889170694116633,0.6507344632768362,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-06-19 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
9383dd6e-3f3f-4934-b1ad-3eb0e4ec4858,2025-05-08 00:00:00,84.0,0.24889170694116633,0.6507344632768362,0.95,True
3f004aea-3628-48c0-a466-0760f7bac3ff,2025-08-17 00:00:00,55.0,0.1890270330186205,0.7698275862068965,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-07-15 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-01-19 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
1a9c279b-067b-4412-aec7-6550411e9abd,2025-05-27 00:00:00,41.0,0.24305333008044488,0.8220411985018726,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-07-15 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
ee91af48-69e9-48de-8f23-313795032676,2025-10-26 00:00:00,27.0,0.35138298401055457,0.5124038461538462,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-07-29 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-05-13 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
1a9c279b-067b-4412-aec7-6550411e9abd,2025-07-26 00:00:00,41.0,0.24305333008044488,0.8220411985018726,0.95,True
c17dfd7c-909f-4798-aa45-1148caa158d0,2025-09-15 00:00:00,34.0,0.19903422444748237,0.661015325670498,0.95,True
97e1a644-ae6d-4e3a-844a-a6f82bab289d,2025-05-03 00:00:00,52.0,0.17935932493701148,0.6900000000000001,0.95,True
9383dd6e-3f3f-4934-b1ad-3eb0e4ec4858,2025-07-27 00:00:00,84.0,0.24889170694116633,0.6507344632768362,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-10-11 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-06-20 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
55231a59-fcf0-451c-b97f-bd39466764c1,2025-06-20 00:00:00,21.0,0.26503476891110356,0.545074074074074,0.95,True
195bf960-12ca-4119-b407-161edec64d7b,2025-08-04 00:00:00,22.0,0.24637398176124214,0.6915833333333333,0.95,True
1a9c279b-067b-4412-aec7-6550411e9abd,2025-05-27 00:00:00,41.0,0.24305333008044488,0.8220411985018726,0.95,True
9383dd6e-3f3f-4934-b1ad-3eb0e4ec4858,2025-07-31 00:00:00,84.0,0.24889170694116633,0.6507344632768362,0.95,True
bf3f9758-b55d-48a0-a62c-2d6681a7f363,2025-06-12 00:00:00,21.0,0.21358202943622678,0.7771969696969697,0.95,True
9e147877-6127-4fa3-88cd-2eba26dba89a,2025-11-04 00:00:00,22.0,0.19196938928526835,0.7434343434343433,0.95,True
9383dd6e-3f3f-4934-b1ad-3eb0e4ec4858,2025-05-05 00:00:00,84.0,0.24889170694116633,0.6507344632768362,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-02-07 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-02-07 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
fbf35263-84bc-4824-9629-e999334a31c0,2024-01-19 00:00:00,35.0,0.24844373200924905,0.811875,0.95,True
195bf960-12ca-4119-b407-161edec64d7b,2025-12-17 00:00:00,22.0,0.24637398176124214,0.6915833333333333,0.95,True
195bf960-12ca-4119-b407-161edec64d7b,2025-08-06 00:00:00,22.0,0.24637398176124214,0.6915833333333333,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-07-15 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
1a9c279b-067b-4412-aec7-6550411e9abd,2025-05-27 00:00:00,41.0,0.24305333008044488,0.8220411985018726,0.95,True
97e1a644-ae6d-4e3a-844a-a6f82bab289d,2025-05-19 00:00:00,52.0,0.17935932493701148,0.6900000000000001,0.95,True
9e147877-6127-4fa3-88cd-2eba26dba89a,2024-10-04 00:00:00,22.0,0.19196938928526835,0.7434343434343433,0.95,True
9383dd6e-3f3f-4934-b1ad-3eb0e4ec4858,2025-05-05 00:00:00,84.0,0.24889170694116633,0.6507344632768362,0.95,True
195bf960-12ca-4119-b407-161edec64d7b,2025-08-06 00:00:00,22.0,0.24637398176124214,0.6915833333333333,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-07-28 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
9e147877-6127-4fa3-88cd-2eba26dba89a,2025-10-15 00:00:00,22.0,0.19196938928526835,0.7434343434343433,0.95,True
337c02da-e601-423d-bc2f-11aadf901a64,2025-06-12 00:00:00,40.0,0.33927312686974326,0.5629129793510325,0.95,True
bbd8659a-00e7-4281-ba51-7a250640829f,2023-04-08 00:00:00,63.0,0.1370323025525439,0.6856906906906907,0.925,True
bbd8659a-00e7-4281-ba51-7a250640829f,2023-01-31 00:00:00,63.0,0.1370323025525439,0.6856906906906907,0.925,True
bbd8659a-00e7-4281-ba51-7a250640829f,2023-03-30 00:00:00,63.0,0.1370323025525439,0.6856906906906907,0.925,True
2b0f787a-f88e-44ac-8001-0cfb02bfb209,2025-07-30 00:00:00,31.0,0.17850459926359494,0.8406169429097606,0.925,True
2b0f787a-f88e-44ac-8001-0cfb02bfb209,2025-05-31 00:00:00,31.0,0.17850459926359494,0.8406169429097606,0.925,True
2b0f787a-f88e-44ac-8001-0cfb02bfb209,2025-05-31 00:00:00,31.0,0.17850459926359494,0.8406169429097606,0.925,True
2b0f787a-f88e-44ac-8001-0cfb02bfb209,2025-05-31 00:00:00,31.0,0.17850459926359494,0.8406169429097606,0.925,True
bbd8659a-00e7-4281-ba51-7a250640829f,2023-04-13 00:00:00,63.0,0.1370323025525439,0.6856906906906907,0.925,True
bbd8659a-00e7-4281-ba51-7a250640829f,2023-03-30 00:00:00,63.0,0.1370323025525439,0.6856906906906907,0.925,True
bbd8659a-00e7-4281-ba51-7a250640829f,2023-04-01 00:00:00,63.0,0.1370323025525439,0.6856906906906907,0.925,True
bbd8659a-00e7-4281-ba51-7a250640829f,2025-08-21 00:00:00,63.0,0.1370323025525439,0.6856906906906907,0.925,True
bbd8659a-00e7-4281-ba51-7a250640829f,2025-05-07 00:00:00,63.0,0.1370323025525439,0.6856906906906907,0.925,True
2b0f787a-f88e-44ac-8001-0cfb02bfb209,2025-01-04 00:00:00,31.0,0.17850459926359494,0.8406169429097606,0.925,True
bbd8659a-00e7-4281-ba51-7a250640829f,2025-05-14 00:00:00,63.0,0.1370323025525439,0.6856906906906907,0.925,True
77eb828c-a1a5-4697-b225-a2bd37c0ad75,2025-06-28 00:00:00,31.0,0.18905798355783185,0.695,0.9233333333333333,True
