user_id,auth_events,unique_device_families,unique_os_families,unique_browser_families,device_switches,content_events,content_unique_ips,concurrent_max_distinct_ips,concurrent_event_ratio,geo_max_speed_mph,geo_impossible_travel_count,geo_max_distance_from_registration,password_reset_count,avg_days_since_exam_at_reset,avg_days_since_high_readiness_at_reset,password_resets_after_positive,reset_device_diversity_change,positive_at,post_positive_content_count,post_positive_exam_count,flag_impossible_travel,flag_concurrent,flag_device_diversity,flag_post_success,flag_reset_shift,concurrent_event_ratio_z,unique_device_families_z,device_switches_z,anomaly_score,post_positive_total_activity,has_reset,has_positive,has_geo,risk_score,risk_score_norm,model_score_raw,model_score_norm,final_score,risk_tier,flags,any_flag
8893ff32-82fa-4a32-a3a7-31f893927bff,32.0,4.0,4.0,2.0,14.0,233.0,67.0,3.0,0.1201716738197424,105.04751693691648,0.0,1359.946818050194,,,,,,,,,False,True,True,False,False,0.0,2.0235,0.0,2.0235,0.0,False,False,True,2.2,0.4,0.6054865110488126,0.9865556978233034,0.575966709346991,medium,"concurrent,device_diversity",True
bf3e12e9-12e5-4e84-8c1f-ebef4963dead,1.0,1.0,1.0,1.0,0.0,182.0,47.0,2.0,0.0714285714285714,,0.0,5621.518529472747,,,,,,2025-08-07 03:42:03,0.0,2.0,False,True,False,True,False,0.0,0.0,0.0,0.0,2.0,False,True,False,2.2,0.4,0.5982739956264452,0.9850009145783792,0.5755002743735138,medium,"concurrent,post_success",True
cea3a46e-fe29-4c42-a247-4163b2b9b0f2,42.0,4.0,4.0,2.0,18.0,143.0,64.0,2.0,0.0909090909090909,1.369225841247812,0.0,10.067631487772534,,,,,,,,,False,True,True,False,False,0.0,2.0235,0.0,2.0235,0.0,False,False,True,2.2,0.4,0.5773756240784442,0.9793305286263032,0.573799158587891,medium,"concurrent,device_diversity",True
719dd101-f23f-4dcf-b2e9-4d3f3fddc37a,2.0,1.0,1.0,1.0,0.0,308.0,50.0,4.0,0.1558441558441558,0.0201939986088341,0.0,26.62956058939625,,,,,,2025-06-10 15:29:27,1.0,0.0,False,True,False,True,False,0.0,0.0,0.0,0.0,1.0,False,True,True,2.2,0.4,0.5700078414801908,0.9769068959209803,0.573072068776294,medium,"concurrent,post_success",True
e63b4230-407f-4620-b6e4-635186c959c5,8.0,3.0,3.0,3.0,3.0,8.0,2.0,2.0,0.125,53.98755222148257,0.0,1726.134636837258,,,,,,2024-01-09 04:10:49,8.0,0.0,False,True,False,True,False,0.0,1.349,0.0,1.349,8.0,False,True,True,2.2,0.4,0.5607460777629617,0.9733857691604172,0.5720157307481251,medium,"concurrent,post_success",True
00739eeb-48c5-4b50-9f86-b38ad24b9980,8.0,4.0,4.0,3.0,5.0,188.0,41.0,3.0,0.0797872340425532,1.8097972773759088,0.0,1017.9643195188596,,,,,,,,,False,True,True,False,False,0.0,2.0235,0.0,2.0235,0.0,False,False,True,2.2,0.4,0.5534370835073775,0.9700018291567588,0.5710005487470275,medium,"concurrent,device_diversity",True
a7f654ba-f679-47f2-8305-c1ae50c894b5,7.0,3.0,3.0,1.0,4.0,39.0,7.0,2.0,0.2564102564102564,4.834922853016089,0.0,2120.595263584814,,,,,,2025-08-04 19:10:29,1.0,0.0,False,True,False,True,False,0.0,1.349,0.0,1.349,1.0,False,True,True,2.2,0.4,0.5411879785097007,0.9641027986098408,0.5692308395829522,medium,"concurrent,post_success",True
915df903-b4e7-45ba-8fb3-568419ddaeb6,3.0,1.0,1.0,1.0,0.0,59.0,25.0,2.0,0.1694915254237288,0.0133883021475701,0.0,194.60705475482652,,,,,,2025-08-15 00:15:32,1.0,0.0,False,True,False,True,False,0.0,0.0,0.0,0.0,1.0,False,True,True,2.2,0.4,0.5222370242687989,0.9537223340040242,0.5661167002012072,medium,"concurrent,post_success",True
08ed7edd-8636-4fb9-8804-37e8a7930eea,5.0,2.0,2.0,2.0,1.0,178.0,5.0,2.0,0.0898876404494382,0.0108706862729691,0.0,2.5772512692836997,,,,,,2025-08-19 22:12:40,8.0,0.0,False,True,False,True,False,0.0,0.6745,0.0,0.6745,8.0,False,True,True,2.2,0.4,0.504155534443012,0.9401408450704224,0.5620422535211267,medium,"concurrent,post_success",True
9d9be89f-f993-4ccb-b5e2-04dd53873836,52.0,4.0,4.0,4.0,20.0,170.0,3.0,1.0,0.0,468.86089314111894,0.0,1099.1380261204995,4.0,3.0,167.0,4.0,-3.0,2025-05-19 18:41:58,0.0,76.0,False,False,True,True,False,0.0,2.0235,0.0,2.0235,76.0,True,True,True,2.0,0.3636363636363636,0.7447094437277509,0.9996798975672216,0.554449423815621,medium,"device_diversity,post_success",True
4ce683a8-a680-485b-826c-7130777aa7f0,35.0,4.0,4.0,4.0,21.0,254.0,45.0,1.0,0.0,144.82814742086114,0.0,5477.414552415876,,,,,,2025-01-22 21:42:29,254.0,99.0,False,False,True,True,False,0.0,2.0235,0.0,2.0235,353.0,False,True,True,2.0,0.3636363636363636,0.7270506683597575,0.9994055240534114,0.5543671117614779,medium,"device_diversity,post_success",True
f1c00354-6fa7-46d7-b952-aa9ca4087334,32.0,5.0,5.0,2.0,9.0,444.0,63.0,2.0,0.0202702702702702,4.602792982439058,0.0,36.89103405763668,,,,,,2025-08-07 14:07:15,237.0,153.0,False,False,True,True,False,0.0,2.698,0.0,2.698,390.0,False,True,True,2.0,0.3636363636363636,0.7155620088857416,0.9990396927016644,0.5542573623559539,medium,"device_diversity,post_success",True
181f0416-41d9-4861-ab1e-17023f93e924,32.0,4.0,4.0,3.0,13.0,248.0,11.0,2.0,0.0120967741935483,404.099833351165,0.0,2545.4413608267737,,,,,,2024-12-12 07:25:34,248.0,437.0,False,False,True,True,False,0.0,2.0235,0.0,2.0235,685.0,False,True,True,2.0,0.3636363636363636,0.6969380641838094,0.9981708432412658,0.5539967075178343,medium,"device_diversity,post_success",True
36622020-6396-4548-aa30-1bb6a34c581e,31.0,4.0,4.0,3.0,17.0,192.0,14.0,1.0,0.0,145.77788230420924,0.0,2702.3963901322163,,,,,,2022-11-22 11:47:13,192.0,69.0,False,False,True,True,False,0.0,2.0235,0.0,2.0235,261.0,False,True,True,2.0,0.3636363636363636,0.6792535673318381,0.9974849094567404,0.5537909273824766,medium,"device_diversity,post_success",True
91dc888f-822a-4151-9e16-4cd861225fd4,16.0,4.0,4.0,3.0,7.0,14.0,2.0,1.0,0.0,0.5498048938298483,0.0,162.71079415854103,2.0,83.0,,2.0,-1.0,2025-08-07 02:25:08,0.0,10.0,False,False,True,True,False,0.0,2.0235,0.0,2.0235,10.0,True,True,True,2.0,0.3636363636363636,0.6686547910783619,0.9964788732394366,0.5534891165172855,medium,"device_diversity,post_success",True
61076682-108b-4a19-b647-9cd55d95caa2,44.0,5.0,5.0,3.0,19.0,106.0,16.0,2.0,0.0188679245283018,112.09091831712064,0.0,1744.0974908567282,,,,,,2024-12-11 19:30:39,106.0,4.0,False,False,True,True,False,0.0,2.698,0.0,2.698,110.0,False,True,True,2.0,0.3636363636363636,0.6644179946771934,0.9959301262118164,0.5533244924089994,medium,"device_diversity,post_success",True
68420cc9-72eb-46bc-a5f7-1c84c52cea7d,29.0,5.0,5.0,3.0,9.0,,,,,8.99857616854891,0.0,257.129129830652,2.0,29.0,,2.0,1.0,2025-02-05 18:11:09,0.0,3.0,False,False,True,True,False,0.0,2.698,0.0,2.698,3.0,True,True,True,2.0,0.3636363636363636,0.6572616436178598,0.9951527345893544,0.5530912749222607,medium,"device_diversity,post_success",True
01fc5aff-c74a-44b8-9a20-da4f99693cd6,28.0,4.0,4.0,3.0,9.0,228.0,9.0,1.0,0.0,66.880826365221,0.0,2260.665082101523,,,,,,2024-01-09 19:30:37,228.0,29.0,False,False,True,True,False,0.0,2.0235,0.0,2.0235,257.0,False,True,True,2.0,0.3636363636363636,0.6560076036463648,0.9949240899945124,0.5530226815438083,medium,"device_diversity,post_success",True
e79ea4fd-84a0-49e9-a923-74100e822801,19.0,3.0,3.0,3.0,9.0,169.0,61.0,3.0,0.0828402366863905,42.00227038076368,0.0,942.9919200038306,2.0,,,0.0,2.0,,,,False,True,False,False,True,0.0,1.349,0.0,1.349,0.0,True,False,True,2.0,0.3636363636363636,0.6289987677240668,0.9910828608011708,0.5518703127858058,medium,"concurrent,reset_shift",True
e78f208e-bbe2-4197-84c2-0263b1d1d825,204.0,4.0,4.0,4.0,31.0,,,,,64.41592611905915,0.0,2055.8608146947417,,,,,,2025-04-03 17:46:45,0.0,3.0,False,False,True,True,False,0.0,2.0235,0.0,2.0235,3.0,False,True,True,2.0,0.3636363636363636,0.6228691164932995,0.9901225535028352,0.551582220596305,medium,"device_diversity,post_success",True
dd95fd42-5b2a-497c-b96b-eded6e9da15c,16.0,4.0,4.0,2.0,8.0,65.0,11.0,2.0,0.0307692307692307,0.5992457701695953,0.0,2675.854264964747,,,,,,2023-09-04 01:49:58,65.0,5.0,False,False,True,True,False,0.0,2.0235,0.0,2.0235,70.0,False,True,True,2.0,0.3636363636363636,0.6218637899776954,0.9900310956648984,0.551554783244924,medium,"device_diversity,post_success",True
eaa088d4-abac-46d6-b6ba-3bf0ffaf4487,57.0,4.0,4.0,4.0,30.0,16.0,2.0,1.0,0.0,180.87959542388097,0.0,1984.8621468691813,,,,,,2024-04-29 13:46:25,16.0,0.0,False,False,True,True,False,0.0,2.0235,0.0,2.0235,16.0,False,True,True,2.0,0.3636363636363636,0.621234095928171,0.9898481799890252,0.551499908542162,medium,"device_diversity,post_success",True
8ff4617d-b60b-410f-be87-96d84f6ab65c,10.0,3.0,3.0,2.0,6.0,184.0,16.0,3.0,0.233695652173913,16.879020572835636,0.0,2448.033405154663,2.0,,,0.0,2.0,2025-06-05 16:29:50,0.0,0.0,False,True,False,False,True,0.0,1.349,0.0,1.349,0.0,True,True,True,2.0,0.3636363636363636,0.618511942182638,0.9892537040424364,0.5513215657581854,medium,"concurrent,reset_shift",True
1fb7964c-71ff-4c80-9cd6-f482eb036043,36.0,5.0,5.0,3.0,17.0,21.0,9.0,1.0,0.0,216.42437898918024,0.0,33.922467793364895,,,,,,2025-09-22 22:43:43,14.0,2.0,False,False,True,True,False,0.0,2.698,0.0,2.698,16.0,False,True,True,2.0,0.3636363636363636,0.6007663338714131,0.9856411194439364,0.5502377903786354,medium,"device_diversity,post_success",True
5933eeac-ec3b-49ca-b407-f1eca6ff9011,12.0,4.0,4.0,3.0,6.0,470.0,11.0,1.0,0.0,253.74278278847217,0.0,214.5268993570221,,,,,,2025-06-22 23:59:39,18.0,3.0,False,False,True,True,False,0.0,2.0235,0.0,2.0235,21.0,False,True,True,2.0,0.3636363636363636,0.6005476789436563,0.9855496616059995,0.5502103530272544,medium,"device_diversity,post_success",True
8c92f508-dce2-43fb-ade0-b10eae6d7b7a,16.0,3.0,3.0,3.0,5.0,188.0,27.0,3.0,0.0797872340425532,11.346601185903465,0.0,720.0361533541529,2.0,,,0.0,2.0,,,,False,True,False,False,True,0.0,1.349,0.0,1.349,0.0,True,False,True,2.0,0.3636363636363636,0.5943295623651308,0.9839491494421072,0.5497301993780866,medium,"concurrent,reset_shift",True
8c8d55ba-e427-4491-ac9d-001069f3b57e,17.0,4.0,4.0,3.0,7.0,100.0,15.0,1.0,0.0,0.8156085496899835,0.0,1779.6632288517417,,,,,,2025-10-03 16:35:06,18.0,0.0,False,False,True,True,False,0.0,2.0235,0.0,2.0235,18.0,False,True,True,2.0,0.3636363636363636,0.5634138912396499,0.974300347539784,0.5468355588073898,medium,"device_diversity,post_success",True
0d9908cf-56b6-45a1-9a7f-27dce39874fe,8.0,4.0,4.0,3.0,6.0,,,,,4.505718501663579,0.0,98.92021508084962,,,,,,2026-01-08 01:55:00,0.0,24.0,False,False,True,True,False,0.0,2.0235,0.0,2.0235,24.0,False,True,True,2.0,0.3636363636363636,0.5633303156517451,0.9742088897018476,0.5468081214560088,medium,"device_diversity,post_success",True
90bdf7fe-3f78-488b-8f1c-0f3caabb26f4,19.0,4.0,4.0,3.0,8.0,13.0,1.0,1.0,0.0,46.27411505844469,0.0,532.2216051526457,,,,,,2023-01-01 08:40:03,13.0,0.0,False,False,True,True,False,0.0,2.0235,0.0,2.0235,13.0,False,True,True,2.0,0.3636363636363636,0.5534812886812381,0.9700475580757272,0.5455597219681727,medium,"device_diversity,post_success",True
10b4aa62-947d-418b-88ea-24752449454f,7.0,4.0,4.0,2.0,3.0,158.0,23.0,2.0,0.0126582278481012,1.082494212273102,0.0,31.258293971864667,,,,,,2025-10-14 14:20:34,4.0,3.0,False,False,True,True,False,0.0,2.0235,0.0,2.0235,7.0,False,True,True,2.0,0.3636363636363636,0.5446749268375918,0.96606914212548,0.5443661971830985,medium,"device_diversity,post_success",True
2a603864-6adf-4a5c-a746-873be5f7785d,13.0,4.0,4.0,2.0,10.0,10.0,9.0,1.0,0.0,1.1966480273816962,0.0,16.450506162198437,,,,,,2022-12-14 05:28:43,10.0,0.0,False,False,True,True,False,0.0,2.0235,0.0,2.0235,10.0,False,True,True,2.0,0.3636363636363636,0.527216842323999,0.9572434607645876,0.5417184927748308,medium,"device_diversity,post_success",True
7c68ab11-7cd4-4f10-b42a-a5ee5eab4eaf,66.0,3.0,3.0,5.0,23.0,333.0,23.0,2.0,0.012012012012012,301.9149755399577,0.0,8691.41104020481,2.0,,,0.0,2.0,2025-07-29 10:15:26,16.0,31.0,False,False,False,True,True,0.0,1.349,0.0,1.349,47.0,True,True,True,1.8,0.3272727272727272,0.7391623826692924,0.9995427108103164,0.528953722334004,medium,"post_success,reset_shift",True
0a12895a-5d1d-4452-a58b-1788dd53b7d7,17.0,3.0,3.0,3.0,6.0,566.0,40.0,2.0,0.0088339222614841,12.567965165440844,0.0,2675.452614381162,2.0,24.0,,0.0,2.0,2025-07-22 01:36:34,395.0,91.0,False,False,False,True,True,0.0,1.349,0.0,1.349,486.0,True,True,True,1.8,0.3272727272727272,0.7371055121637147,0.999496981891348,0.5289400036583134,medium,"post_success,reset_shift",True
0cdd0f07-a7b1-49ce-b2bb-0304e9095b9c,17.0,4.0,4.0,3.0,4.0,173.0,2.0,1.0,0.0,20.77370521782221,0.0,153.55981127811634,2.0,310.0,536.0,0.0,3.0,,,,False,False,True,False,True,0.0,2.0235,0.0,2.0235,0.0,True,False,True,1.8,0.3272727272727272,0.6572497916216804,0.995107005670386,0.5276230107920248,medium,"device_diversity,reset_shift",True
af8e20aa-af76-47f1-9628-8acc44f2a68c,10.0,3.0,3.0,2.0,3.0,155.0,6.0,1.0,0.0,0.8521003299093868,0.0,638.64245700749,2.0,15.0,7.0,2.0,2.0,2025-09-18 18:26:05,2.0,5.0,False,False,False,True,True,0.0,1.349,0.0,1.349,7.0,True,True,True,1.8,0.3272727272727272,0.6378947811807495,0.9922260837753796,0.5267587342235229,medium,"post_success,reset_shift",True
54816369-e85a-4b63-ac5a-5e2eb3f76a85,16.0,4.0,4.0,3.0,10.0,94.0,15.0,1.0,0.0,1.729288015623828,0.0,672.4340532525065,2.0,27.0,24.0,0.0,2.0,,,,False,False,True,False,True,0.0,2.0235,0.0,2.0235,0.0,True,False,True,1.8,0.3272727272727272,0.5949696913839703,0.9840863361990122,0.5243168099506127,medium,"device_diversity,reset_shift",True
8e828fe1-87b1-4cb4-a480-b788e98e9b55,16.0,4.0,4.0,3.0,7.0,,,,,406.06997830397904,0.0,630.2659040829457,2.0,,,0.0,2.0,,,,False,False,True,False,True,0.0,2.0235,0.0,2.0235,0.0,True,False,True,1.8,0.3272727272727272,0.5760384791020078,0.9786903237607464,0.5226980062191329,medium,"device_diversity,reset_shift",True
ac238da2-c097-4534-823e-00643c011f23,9.0,3.0,3.0,3.0,3.0,6.0,2.0,1.0,0.0,2.4198272811732684,0.0,212.17981763517992,2.0,,,0.0,2.0,2025-08-10 00:15:32,0.0,1.0,False,False,False,True,True,0.0,1.349,0.0,1.349,1.0,True,True,True,1.8,0.3272727272727272,0.5465950567328951,0.9669379915858788,0.5191723065666727,medium,"post_success,reset_shift",True
7cbba682-9b28-40a6-8ac0-2205d15372e3,39.0,2.0,2.0,3.0,10.0,373.0,25.0,2.0,0.0107238605898123,1342.546957722347,2.0,10529.488409692492,2.0,151.0,187.0,0.0,0.0,,,,True,False,False,False,False,0.0,0.6745,0.0,0.6745,0.0,True,False,True,1.5,0.2727272727272727,0.7119045129688866,0.9987653191878544,0.4905386866654472,medium,impossible_travel,True
f3f2cb2f-6070-4240-9f0c-7182f5607d38,15.0,3.0,3.0,2.0,3.0,,,,,256273.68387001185,1.0,817.1909954004094,2.0,,718.0,2.0,1.0,2023-07-31 13:38:26,0.0,0.0,True,False,False,False,False,0.0,1.349,0.0,1.349,0.0,True,True,True,1.5,0.2727272727272727,0.703438532874727,0.9985366745930128,0.4904700932869946,medium,impossible_travel,True
75366737-1f9c-4efb-a49e-f3c0ecb2a29b,37.0,2.0,2.0,3.0,7.0,189.0,3.0,1.0,0.0,1124.2940560983989,1.0,2683.3896354163776,6.0,85.5,78.5,4.0,0.0,2025-07-14 04:31:00,0.0,0.0,True,False,False,False,False,0.0,0.6745,0.0,0.6745,0.0,True,True,True,1.5,0.2727272727272727,0.7033142559422936,0.9984909456740444,0.4904563746113042,medium,impossible_travel,True
61d72dbc-dab3-49fb-9e1d-5dcbebd6c2d8,21.0,3.0,3.0,2.0,9.0,12.0,2.0,1.0,0.0,84802.94067002983,1.0,1370.463084758078,8.0,70.5,257.5,0.0,-1.0,,,,True,False,False,False,False,0.0,1.349,0.0,1.349,0.0,True,False,True,1.5,0.2727272727272727,0.6983005864253354,0.9982623010792024,0.4903877812328516,medium,impossible_travel,True
7f118000-3b6b-4ca7-bb44-98c3d792d6d3,18.0,3.0,3.0,3.0,10.0,,,,,786162.4945350322,2.0,2291.063750029839,4.0,80.0,,0.0,1.0,,,,True,False,False,False,False,0.0,1.349,0.0,1.349,0.0,True,False,True,1.5,0.2727272727272727,0.697846837212205,0.9982165721602342,0.4903740625571611,medium,impossible_travel,True
858da713-7794-4f14-b265-e7c12d0ad898,116.0,3.0,3.0,3.0,16.0,3.0,3.0,1.0,0.0,16678.452132403792,4.0,7877.069760233402,2.0,24.0,,0.0,0.0,,,,True,False,False,False,False,0.0,1.349,0.0,1.349,0.0,True,False,True,1.5,0.2727272727272727,0.6846624233536535,0.9977135540515822,0.4902231571245655,medium,impossible_travel,True
a965de2b-a49d-429f-b004-be7cfa992dc7,160.0,3.0,3.0,3.0,83.0,1290.0,30.0,3.0,0.0193798449612403,3255.133609146496,9.0,2572.1989066375945,,,,,,,,,True,False,False,False,False,0.0,1.349,0.0,1.349,0.0,False,False,True,1.5,0.2727272727272727,0.6762678303820268,0.9972105359429304,0.49007225169197,medium,impossible_travel,True
8cad1274-1b94-41fc-a2ae-1c09256f4ba1,404.0,3.0,3.0,3.0,93.0,355.0,67.0,2.0,0.0140845070422535,8316.302310053918,8.0,1445.6818486138384,,,,,,,,,True,False,False,False,False,0.0,1.349,0.0,1.349,0.0,False,False,True,1.5,0.2727272727272727,0.6734498287290804,0.9970733491860252,0.4900310956648984,medium,impossible_travel,True
90d20e54-520e-4981-953b-a93b1615eee9,32.0,3.0,3.0,3.0,13.0,115.0,11.0,1.0,0.0,25802.89109408416,2.0,1136.0877320191648,10.0,15.8,,0.0,-1.0,,,,True,False,False,False,False,0.0,1.349,0.0,1.349,0.0,True,False,True,1.5,0.2727272727272727,0.6705456848187213,0.9966160599963416,0.4898939089079934,medium,impossible_travel,True
2487d6ee-e24c-4890-bd33-21bbff294334,18.0,3.0,3.0,3.0,8.0,185.0,23.0,2.0,0.0216216216216216,37427.554745968184,2.0,1414.164420301092,2.0,,,0.0,1.0,2025-08-06 19:41:08,0.0,0.0,True,False,False,False,False,0.0,1.349,0.0,1.349,0.0,True,True,True,1.5,0.2727272727272727,0.6659626097085881,0.9961130418876898,0.4897430034753978,medium,impossible_travel,True
1ebb8091-30f2-4a8e-a5f1-c3a358583663,124.0,3.0,3.0,3.0,30.0,1.0,1.0,1.0,0.0,16861.100994031167,2.0,1598.4076054749223,4.0,,,0.0,1.0,,,,True,False,False,False,False,0.0,1.349,0.0,1.349,0.0,True,False,True,1.5,0.2727272727272727,0.6658228489519131,0.996021584049753,0.4897155661240168,medium,impossible_travel,True
cc1d2d9a-df58-41c8-8258-34043bd84780,14.0,3.0,3.0,2.0,8.0,,,,,6268.355614374969,1.0,1287.9354177028235,6.0,138.0,,0.0,-1.0,,,,True,False,False,False,False,0.0,1.349,0.0,1.349,0.0,True,False,True,1.5,0.2727272727272727,0.6611366123162499,0.9957929394549112,0.4896469727455642,medium,impossible_travel,True
76beb9d3-5cb2-4de0-a209-250e68fc64f4,15.0,2.0,2.0,2.0,3.0,,,,,4398.856925793921,1.0,1281.066533036868,2.0,,387.0,2.0,1.0,2024-06-17 14:05:16,0.0,0.0,True,False,False,False,False,0.0,0.6745,0.0,0.6745,0.0,True,True,True,1.5,0.2727272727272727,0.6582845869075613,0.9952899213462594,0.4894960673129687,medium,impossible_travel,True
8503fb1c-1af4-4f4f-894a-70a2d913fd21,89.0,3.0,3.0,3.0,28.0,,,,,1398131.5649368183,7.0,1427.4467367382729,,,,,,,,,True,False,False,False,False,0.0,1.349,0.0,1.349,0.0,False,False,True,1.5,0.2727272727272727,0.6556393319169881,0.9948326321565758,0.4893588805560636,medium,impossible_travel,True
